"","lda","qda","multinom","lasso","naive1","naive2","naive.pc","tree.full","tree.1se","tree.min","rande","ranf"
"1",0.0624207858048162,0,0.0424588086185044,0.0633713561470216,0.122940430925222,0.112801013941698,0.0259822560202788,0.0564005069708492,0.0979087452471483,0.0728770595690748,0,0.0224968314321926
"2",0.0605196451204056,0.000316856780735108,0.0367553865652725,0.0640050697084918,0.11850443599493,0.111216730038023,0.0272496831432193,0.0560836501901141,0.10234474017744,0.0782636248415716,0,0.0243979721166033
"3",0.0554499366286439,0.000316856780735108,0.0291508238276299,0.0548162230671736,0.116920152091255,0.106147021546261,0.0256653992395437,0.0475285171102662,0.0871356147021546,0.0785804816223067,0,0.0221799746514575
"4",0.0595690747782003,0,0.0405576679340938,0.0611533586818758,0.11723700887199,0.108998732572877,0.0262991128010139,0.055766793409379,0.0963244613434728,0.0747782002534854,0,0.0228136882129278
"5",0.0624207858048162,0,0.0348542458808618,0.0611533586818758,0.115969581749049,0.108998732572877,0.0275665399239544,0.052915082382763,0.0836501901140684,0.05893536121673,0,0.0212294043092522
